,time_chunks,lon_chunks,lat_chunks,cpu_times,wall_times,peak_memories,num_chunks,chunk_sizes,array_shape,lon x lat,lonlat_product,time x lon x lat,total_product,num_data_points,norm_cpu_times,norm_peak_memories,norm_wall_times
25,1440,50,100,0.5033558729999998,0.7123916149139404,424.56640625,4.0,5136.0,"(5136,)",50x100,5000,1440x50x100,7200000,5136,10203.516588352197,0.08266479872468847,7209.517760284767
69,2160,100,50,0.5252452669999954,0.8660540580749512,319.91796875,3.0,6848.0,"(5136,)",100x50,5000,2160x100x50,10800000,5136,9778.28896838026,0.06228932413356698,5930.3457470266985
71,1,100,50,23.888419437,21.762331247329712,491.06640625,5136.0,4.0,"(5136,)",100x50,5000,1x100x50,5000,5136,214.99957389583574,0.09561261803933022,236.00412757388753
8,720,100,50,0.415862914,0.3254971504211426,401.81640625,8.0,2568.0,"(5136,)",100x50,5000,720x100x50,3600000,5136,12350.223660482503,0.07823528159073209,15778.939979519995
83,1,50,100,24.45917949,19.7014741897583,539.41796875,5136.0,4.0,"(5136,)",50x100,5000,1x50x100,5000,5136,209.98251401277892,0.10502686307437695,260.69115186669234
35,24,100,50,1.562935096,1.5708575248718262,328.0234375,214.0,96.0,"(5136,)",100x50,5000,24x100x50,120000,5136,3286.1249409169327,0.06386749172507789,3269.551769450938
12,120,50,100,0.6162959650000001,0.4793694019317627,334.93359375,43.0,477.7674418604651,"(5136,)",50x100,5000,120x50x100,600000,5136,8333.658325996017,0.06521292713200935,10714.075573666047
9,720,50,100,0.4763914520000001,0.5148303508758545,384.21484375,8.0,2568.0,"(5136,)",50x100,5000,720x50x100,3600000,5136,10781.049866528669,0.07480818608839564,9976.10181929326
26,1440,100,100,0.953244349,1.2555146217346191,372.75,4.0,5136.0,"(5136,)",100x100,10000,1440x100x100,14400000,5136,5387.91549657537,0.07257593457943926,4090.752836397956
46,12,100,100,3.0239159360000003,2.5591769218444824,343.98046875,428.0,48.0,"(5136,)",100x100,10000,12x100x100,120000,5136,1698.4599138009899,0.06697439033294393,2006.8952467335932
70,1,100,100,23.651714974,22.16838431358337,369.18359375,5136.0,4.0,"(5136,)",100x100,10000,1x100x100,10000,5136,217.15127235576503,0.07188154083917446,231.68129563925808
68,2160,100,100,0.8252617050000026,1.0018956661224363,466.6796875,3.0,6848.0,"(5136,)",100x100,10000,2160x100x100,21600000,5136,6223.480344335115,0.09086442513629284,5126.282280347101
63,6,100,100,4.6411099180000015,4.338864088058472,284.546875,856.0,24.0,"(5136,)",100x100,10000,6x100x100,60000,5136,1106.6318382334848,0.05540242893302181,1183.7199542929739
54,5136,100,100,1.053009534000001,1.6706197261810305,690.5234375,1.0,20544.0,"(5136,)",100x100,10000,5136x100x100,51360000,5136,4877.448716432985,0.1344477097936137,3074.30824592302
48,24,100,100,1.6337759900000002,1.4397840499877932,362.35546875,214.0,96.0,"(5136,)",100x100,10000,24x100x100,240000,5136,3143.637825158637,0.07055207724883178,3567.2016230792
39,48,100,100,1.1922712410000005,0.9613642692565918,460.0625,107.0,192.0,"(5136,)",100x100,10000,48x100x100,480000,5136,4307.744599871631,0.08957603193146417,5342.407830459093
31,720,100,100,0.8904705919999998,0.9597957134246826,701.92578125,8.0,2568.0,"(5136,)",100x100,10000,720x100x100,7200000,5136,5767.73679685988,0.13666779229945483,5351.138714377092
32,120,100,100,0.9637319910000004,0.6707007884979248,562.34375,43.0,477.7674418604651,"(5136,)",100x100,10000,120x100x100,1200000,5136,5329.282464381737,0.10949060552959501,7657.662087295863
75,120,1152,721,52.905620457,31.5022566318512,3894.51953125,43.0,477.7674418604651,"(5136,)",1152x721,830592,120x1152x721,99671040,5136,97.07853259512147,0.7582787249318536,163.03593929861867
79,48,1152,721,50.594954446,28.487818241119385,1679.65234375,107.0,192.0,"(5136,)",1152x721,830592,48x1152x721,39868416,5136,101.51209851333404,0.3270351136584891,180.28758666350535
85,1,1152,721,60.63528688,39.18806076049805,433.859375,5136.0,4.0,"(5136,)",1152x721,830592,1x1152x721,830592,5136,84.70315330022893,0.08447417737538941,131.06032552590963
81,12,1152,721,50.016973183999994,27.79281735420227,841.40625,428.0,48.0,"(5136,)",1152x721,830592,12x1152x721,9967104,5136,102.68514212377335,0.16382520443925233,184.79594690041156
72,6,1152,721,47.608778233,28.037049055099487,1495.31640625,856.0,24.0,"(5136,)",1152x721,830592,6x1152x721,4983552,5136,107.87926493018013,0.291144160095405,183.18618303611535
73,24,1152,721,48.52304078,29.468420267105106,1109.91015625,214.0,96.0,"(5136,)",1152x721,830592,24x1152x721,19934208,5136,105.8466229123244,0.21610400238512462,174.28827040766737
